tahun;provinsi;nama_kota;nama_kecamatan;nama_kelurahan;pekerjaan_ayah;jenis_kelamin;jumlah
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Guru;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Karyawan BUMN;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Karyawan Honorer;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Karyawan Swasta;Laki-laki;106
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Kepolisian RI;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Pegawai Negeri Sipil;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Pilot;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Sopir;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Tentara Nasional Indonesia;Laki-laki;54
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;Wiraswasta;Laki-laki;20
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;(blank);Laki-laki;10
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Buruh Harian Lepas;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Dokter;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Dosen;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Guru;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Hakim;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Karyawan BUMN;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Karyawan Swasta;Laki-laki;195
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Kepolisian RI;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Pelajar/Mahasiswa;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Pelaut;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Perdagangan;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Pilot;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Seniman;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Tentara Nasional Indonesia;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;Wiraswasta;Laki-laki;31
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;(blank);Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Buruh Harian Lepas;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Dokter;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Guru;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Karyawan BUMD;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Karyawan BUMN;Laki-laki;11
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Karyawan Swasta;Laki-laki;311
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Kepolisian RI;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Pedagang;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Pegawai Negeri Sipil;Laki-laki;11
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Pelajar/Mahasiswa;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Pelaut;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Perawat;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Perdagangan;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Petani/Pekebun;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Seniman;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;Wiraswasta;Laki-laki;104
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;(blank);Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Anggota Kabinet/Kementerian;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Buruh Harian Lepas;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Dokter;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Dosen;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Guru;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Karyawan BUMD;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Karyawan BUMN;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Karyawan Swasta;Laki-laki;188
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Kepolisian RI;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Pegawai Negeri Sipil;Laki-laki;7
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Pelajar/Mahasiswa;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Petani/Pekebun;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;Wiraswasta;Laki-laki;31
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;(blank);Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Arsitek;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Buruh Harian Lepas;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Guru;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Karyawan BUMD;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Karyawan BUMN;Laki-laki;7
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Karyawan Honorer;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Karyawan Swasta;Laki-laki;282
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Pegawai Negeri Sipil;Laki-laki;10
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Pelajar/Mahasiswa;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Pendeta;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Petani/Pekebun;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Tentara Nasional Indonesia;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;Wiraswasta;Laki-laki;48
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;(blank);Laki-laki;23
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Buruh Harian Lepas;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Dokter;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Guru;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Karyawan BUMD;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Karyawan BUMN;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Karyawan Honorer;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Karyawan Swasta;Laki-laki;185
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Kepolisian RI;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Pedagang;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Pegawai Negeri Sipil;Laki-laki;7
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Pembantu Rumah Tangga;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Pengacara;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Seniman;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Tentara Nasional Indonesia;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Wartawan;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;Wiraswasta;Laki-laki;68
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;(blank);Laki-laki;19
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Arsitek;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Buruh Harian Lepas;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Dokter;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Guru;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Karyawan BUMN;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Karyawan Swasta;Laki-laki;304
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Kepolisian RI;Laki-laki;9
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Pegawai Negeri Sipil;Laki-laki;7
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Pelajar/Mahasiswa;Laki-laki;7
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Perawat;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;Wiraswasta;Laki-laki;71
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;(blank);Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Buruh Harian Lepas;Laki-laki;16
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Dokter;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Dosen;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Guru;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Karyawan BUMN;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Karyawan Swasta;Laki-laki;210
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Kepolisian RI;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Pedagang;Laki-laki;22
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Pelajar/Mahasiswa;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Pelaut;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Perawat;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Seniman;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Sopir;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Tentara Nasional Indonesia;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;Wiraswasta;Laki-laki;36
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;(blank);Laki-laki;11
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Buruh Harian Lepas;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Buruh Tani/Perkebunan;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Dokter;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Guru;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Karyawan BUMN;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Karyawan Swasta;Laki-laki;265
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Kepolisian RI;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Nelayan/Perikanan;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Pelajar/Mahasiswa;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Pengacara;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Perawat;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Tentara Nasional Indonesia;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;Wiraswasta;Laki-laki;42
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;(blank);Laki-laki;8
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Buruh Harian Lepas;Laki-laki;8
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Dokter;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Guru;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Juru Masak;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Karyawan BUMN;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Karyawan Honorer;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Karyawan Swasta;Laki-laki;257
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Kepolisian RI;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Pedagang;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Pelajar/Mahasiswa;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Peternak;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Sopir;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Tukang Jahit;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Wartawan;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;Wiraswasta;Laki-laki;72
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;(blank);Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Buruh Harian Lepas;Laki-laki;6
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Dokter;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Dosen;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Guru;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Karyawan BUMN;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Karyawan Swasta;Laki-laki;175
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Kepolisian RI;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Lainnya;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Pedagang;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Pegawai Negeri Sipil;Laki-laki;8
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Pelajar/Mahasiswa;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Perawat;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Pilot;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Tentara Nasional Indonesia;Laki-laki;14
2019;DKI Jakarta;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;Wiraswasta;Laki-laki;42
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;(blank);Laki-laki;7
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Buruh Harian Lepas;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Dokter;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Dosen;Laki-laki;
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Guru;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Karyawan BUMN;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Karyawan Honorer;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Karyawan Swasta;Laki-laki;252
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Kepolisian RI;Laki-laki;3
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Pelajar/Mahasiswa;Laki-laki;4
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Seniman;Laki-laki;2
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;Wiraswasta;Laki-laki;51
2019;DKI Jakarta;JAKARTA SELATAN;CILANDAK;LEBAK BULUS;(blank);Laki-laki;9
